algo,reward,seed,flow,cycle_num,total_queue
ppo,diff-waiting-time,s123,high,40,239.49
ppo,diff-waiting-time,s123,high,41,275.89
ppo,diff-waiting-time,s123,high,42,316.87
ppo,diff-waiting-time,s123,high,43,356.64
ppo,diff-waiting-time,s123,high,44,392.82
ppo,diff-waiting-time,s123,high,45,410.2
ppo,diff-waiting-time,s777,high,1,6.27
ppo,diff-waiting-time,s777,high,2,7.6
ppo,diff-waiting-time,s777,high,3,11.42
ppo,diff-waiting-time,s777,high,4,10.53
ppo,diff-waiting-time,s777,high,5,8.78
ppo,diff-waiting-time,s777,high,6,10.02
ppo,diff-waiting-time,s777,high,7,13.91
ppo,diff-waiting-time,s777,high,8,17.6
ppo,diff-waiting-time,s777,high,9,21.31
ppo,diff-waiting-time,s777,high,10,17.44
ppo,diff-waiting-time,s777,high,11,19.53
ppo,diff-waiting-time,s777,high,12,17.8
ppo,diff-waiting-time,s777,high,13,16.47
ppo,diff-waiting-time,s777,high,14,15.98
ppo,diff-waiting-time,s777,high,15,16.22
ppo,diff-waiting-time,s777,high,16,13.11
ppo,diff-waiting-time,s777,high,17,12.64
ppo,diff-waiting-time,s777,high,18,12.78
ppo,diff-waiting-time,s777,high,19,11.76
ppo,diff-waiting-time,s777,high,20,12.33
ppo,diff-waiting-time,s777,high,21,13.36
ppo,diff-waiting-time,s777,high,22,16.07
ppo,diff-waiting-time,s777,high,23,11.91
ppo,diff-waiting-time,s777,high,24,10.18
ppo,diff-waiting-time,s777,high,25,11.33
ppo,diff-waiting-time,s777,high,26,11.33
ppo,diff-waiting-time,s777,high,27,13.09
ppo,diff-waiting-time,s777,high,28,12.87
ppo,diff-waiting-time,s777,high,29,12.6
ppo,diff-waiting-time,s777,high,30,8.11
ppo,diff-waiting-time,s777,high,31,8.42
ppo,diff-waiting-time,s777,high,32,10.73
ppo,diff-waiting-time,s777,high,33,15.56
ppo,diff-waiting-time,s777,high,34,11.91
ppo,diff-waiting-time,s777,high,35,9.62
ppo,diff-waiting-time,s777,high,36,9.62
ppo,diff-waiting-time,s777,high,37,10.73
ppo,diff-waiting-time,s777,high,38,10.82
ppo,diff-waiting-time,s777,high,39,8.98
ppo,diff-waiting-time,s777,high,40,9.02
ppo,diff-waiting-time,s777,high,41,9.0
ppo,diff-waiting-time,s777,high,42,8.56
ppo,diff-waiting-time,s777,high,43,9.18
ppo,diff-waiting-time,s777,high,44,10.78
ppo,diff-waiting-time,s777,high,45,9.5
ppo,pressure,s123,medium,1,3.16
ppo,pressure,s123,medium,2,3.24
ppo,pressure,s123,medium,3,3.22
ppo,pressure,s123,medium,4,3.36
ppo,pressure,s123,medium,5,2.33
ppo,pressure,s123,medium,6,3.13
ppo,pressure,s123,medium,7,3.42
ppo,pressure,s123,medium,8,3.29
ppo,pressure,s123,medium,9,3.22
ppo,pressure,s123,medium,10,2.82
ppo,pressure,s123,medium,11,2.8
ppo,pressure,s123,medium,12,2.36
ppo,pressure,s123,medium,13,2.42
ppo,pressure,s123,medium,14,3.58
ppo,pressure,s123,medium,15,2.58
ppo,pressure,s123,medium,16,2.44
ppo,pressure,s123,medium,17,2.22
ppo,pressure,s123,medium,18,2.71
ppo,pressure,s123,medium,19,2.82
ppo,pressure,s123,medium,20,2.69
ppo,pressure,s123,medium,21,2.24
ppo,pressure,s123,medium,22,3.22
ppo,pressure,s123,medium,23,3.33
ppo,pressure,s123,medium,24,2.53
ppo,pressure,s123,medium,25,3.22
ppo,pressure,s123,medium,26,2.87
ppo,pressure,s123,medium,27,2.91
ppo,pressure,s123,medium,28,3.31
ppo,pressure,s123,medium,29,2.89
ppo,pressure,s123,medium,30,2.89
ppo,pressure,s123,medium,31,3.71
ppo,pressure,s123,medium,32,2.6
ppo,pressure,s123,medium,33,3.27
ppo,pressure,s123,medium,34,2.73
ppo,pressure,s123,medium,35,3.49
ppo,pressure,s123,medium,36,2.33
ppo,pressure,s123,medium,37,2.33
ppo,pressure,s123,medium,38,3.49
ppo,pressure,s123,medium,39,3.04
ppo,pressure,s123,medium,40,3.49
ppo,pressure,s123,medium,41,2.89
ppo,pressure,s123,medium,42,3.29
ppo,pressure,s123,medium,43,2.91
ppo,pressure,s123,medium,44,2.82
ppo,pressure,s123,medium,45,3.4
ppo,pressure,s123,low,1,1.71
ppo,pressure,s123,low,2,1.27
ppo,pressure,s123,low,3,1.47
ppo,pressure,s123,low,4,1.69
ppo,pressure,s123,low,5,1.4
ppo,pressure,s123,low,6,1.67
ppo,pressure,s123,low,7,1.31
ppo,pressure,s123,low,8,2.16
ppo,pressure,s123,low,9,1.29
ppo,pressure,s123,low,10,1.38
ppo,pressure,s123,low,11,1.29
ppo,pressure,s123,low,12,1.51
ppo,pressure,s123,low,13,1.02
ppo,pressure,s123,low,14,1.69
ppo,pressure,s123,low,15,1.58
ppo,pressure,s123,low,16,1.4
ppo,pressure,s123,low,17,2.51
ppo,pressure,s123,low,18,2.11
ppo,pressure,s123,low,19,1.71
ppo,pressure,s123,low,20,1.44
ppo,pressure,s123,low,21,1.93
ppo,pressure,s123,low,22,1.36
ppo,pressure,s123,low,23,1.6
ppo,pressure,s123,low,24,1.73
ppo,pressure,s123,low,25,1.29
ppo,pressure,s123,low,26,1.82
ppo,pressure,s123,low,27,1.38
ppo,pressure,s123,low,28,1.96
ppo,pressure,s123,low,29,1.18
ppo,pressure,s123,low,30,2.11
ppo,pressure,s123,low,31,1.02
ppo,pressure,s123,low,32,1.51
ppo,pressure,s123,low,33,1.07
ppo,pressure,s123,low,34,2.13
ppo,pressure,s123,low,35,1.87
ppo,pressure,s123,low,36,1.91
ppo,pressure,s123,low,37,1.91
ppo,pressure,s123,low,38,0.98
ppo,pressure,s123,low,39,1.78
ppo,pressure,s123,low,40,1.96
ppo,pressure,s123,low,41,1.69
ppo,pressure,s123,low,42,1.91
ppo,pressure,s123,low,43,1.78
ppo,pressure,s123,low,44,1.33
ppo,pressure,s123,low,45,1.8
ppo,pressure,s123,high,1,6.31
ppo,pressure,s123,high,2,7.2
ppo,pressure,s123,high,3,8.64
ppo,pressure,s123,high,4,7.93
ppo,pressure,s123,high,5,10.71
ppo,pressure,s123,high,6,9.87
ppo,pressure,s123,high,7,10.58
ppo,pressure,s123,high,8,13.78
ppo,pressure,s123,high,9,11.44
ppo,pressure,s123,high,10,10.87
ppo,pressure,s123,high,11,9.24
ppo,pressure,s123,high,12,10.44
ppo,pressure,s123,high,13,10.91
ppo,pressure,s123,high,14,11.58
ppo,pressure,s123,high,15,9.62
ppo,pressure,s123,high,16,8.87
ppo,pressure,s123,high,17,9.96
ppo,pressure,s123,high,18,8.62
ppo,pressure,s123,high,19,6.27
ppo,pressure,s123,high,20,9.56
ppo,pressure,s123,high,21,9.53
ppo,pressure,s123,high,22,10.33
ppo,pressure,s123,high,23,9.87
ppo,pressure,s123,high,24,9.33
ppo,pressure,s123,high,25,6.67
ppo,pressure,s123,high,26,9.29
ppo,pressure,s123,high,27,10.04
ppo,pressure,s123,high,28,9.02
ppo,pressure,s123,high,29,8.98
ppo,pressure,s123,high,30,8.09
ppo,pressure,s123,high,31,7.2
ppo,pressure,s123,high,32,8.8
ppo,pressure,s123,high,33,9.13
ppo,pressure,s123,high,34,9.49
ppo,pressure,s123,high,35,7.4
ppo,pressure,s123,high,36,11.04
ppo,pressure,s123,high,37,8.56
ppo,pressure,s123,high,38,8.02
ppo,pressure,s123,high,39,9.04
ppo,pressure,s123,high,40,9.8
ppo,pressure,s123,high,41,7.93
ppo,pressure,s123,high,42,7.31
ppo,pressure,s123,high,43,9.96
ppo,pressure,s123,high,44,11.24
ppo,pressure,s123,high,45,11.7
ppo,pressure,s42,medium,1,2.62
ppo,pressure,s42,medium,2,3.38
ppo,pressure,s42,medium,3,3.56
ppo,pressure,s42,medium,4,3.11
ppo,pressure,s42,medium,5,3.07
ppo,pressure,s42,medium,6,3.38
ppo,pressure,s42,medium,7,4.04
ppo,pressure,s42,medium,8,2.67
ppo,pressure,s42,medium,9,3.13
ppo,pressure,s42,medium,10,2.96
ppo,pressure,s42,medium,11,2.73
ppo,pressure,s42,medium,12,2.51
ppo,pressure,s42,medium,13,3.16
ppo,pressure,s42,medium,14,2.8
ppo,pressure,s42,medium,15,3.27
ppo,pressure,s42,medium,16,3.13
ppo,pressure,s42,medium,17,3.16
ppo,pressure,s42,medium,18,2.8
ppo,pressure,s42,medium,19,2.16
ppo,pressure,s42,medium,20,2.78
ppo,pressure,s42,medium,21,2.73
ppo,pressure,s42,medium,22,3.76
ppo,pressure,s42,medium,23,3.33
ppo,pressure,s42,medium,24,2.53
ppo,pressure,s42,medium,25,3.09
ppo,pressure,s42,medium,26,4.16
ppo,pressure,s42,medium,27,2.78
ppo,pressure,s42,medium,28,2.64
ppo,pressure,s42,medium,29,3.07
ppo,pressure,s42,medium,30,2.84
ppo,pressure,s42,medium,31,3.09
ppo,pressure,s42,medium,32,4.33
ppo,pressure,s42,medium,33,3.62
ppo,pressure,s42,medium,34,2.69
ppo,pressure,s42,medium,35,3.09
ppo,pressure,s42,medium,36,3.36
ppo,pressure,s42,medium,37,2.53
ppo,pressure,s42,medium,38,2.31
ppo,pressure,s42,medium,39,3.04
ppo,pressure,s42,medium,40,2.11
ppo,pressure,s42,medium,41,2.84
ppo,pressure,s42,medium,42,3.51
ppo,pressure,s42,medium,43,2.84
ppo,pressure,s42,medium,44,3.69
ppo,pressure,s42,medium,45,3.0
ppo,pressure,s42,low,1,1.53
ppo,pressure,s42,low,2,1.44
ppo,pressure,s42,low,3,1.4
ppo,pressure,s42,low,4,2.69
ppo,pressure,s42,low,5,1.09
ppo,pressure,s42,low,6,1.84
ppo,pressure,s42,low,7,1.98
ppo,pressure,s42,low,8,1.98
ppo,pressure,s42,low,9,1.47
ppo,pressure,s42,low,10,2.13
ppo,pressure,s42,low,11,1.89
ppo,pressure,s42,low,12,1.44
ppo,pressure,s42,low,13,2.16
ppo,pressure,s42,low,14,2.33
ppo,pressure,s42,low,15,1.44
ppo,pressure,s42,low,16,2.24
ppo,pressure,s42,low,17,1.58
ppo,pressure,s42,low,18,1.44
ppo,pressure,s42,low,19,1.89
ppo,pressure,s42,low,20,1.89
ppo,pressure,s42,low,21,1.73
ppo,pressure,s42,low,22,1.11
ppo,pressure,s42,low,23,1.2
ppo,pressure,s42,low,24,1.47
ppo,pressure,s42,low,25,1.42
ppo,pressure,s42,low,26,1.47
ppo,pressure,s42,low,27,1.53
ppo,pressure,s42,low,28,3.0
ppo,pressure,s42,low,29,2.33
ppo,pressure,s42,low,30,1.71
ppo,pressure,s42,low,31,1.91
ppo,pressure,s42,low,32,1.78
ppo,pressure,s42,low,33,2.31
ppo,pressure,s42,low,34,1.42
ppo,pressure,s42,low,35,1.56
ppo,pressure,s42,low,36,2.0
ppo,pressure,s42,low,37,1.64
ppo,pressure,s42,low,38,1.51
ppo,pressure,s42,low,39,1.8
ppo,pressure,s42,low,40,1.76
ppo,pressure,s42,low,41,1.47
ppo,pressure,s42,low,42,1.56
ppo,pressure,s42,low,43,1.8
ppo,pressure,s42,low,44,1.62
ppo,pressure,s42,low,45,1.3
ppo,pressure,s42,high,1,5.64
ppo,pressure,s42,high,2,11.73
ppo,pressure,s42,high,3,14.16
ppo,pressure,s42,high,4,8.82
ppo,pressure,s42,high,5,8.91
ppo,pressure,s42,high,6,9.13
ppo,pressure,s42,high,7,10.56
ppo,pressure,s42,high,8,13.4
ppo,pressure,s42,high,9,11.87
ppo,pressure,s42,high,10,10.04
ppo,pressure,s42,high,11,9.6
ppo,pressure,s42,high,12,10.44
ppo,pressure,s42,high,13,11.4
ppo,pressure,s42,high,14,10.6
ppo,pressure,s42,high,15,9.29
ppo,pressure,s42,high,16,10.0
ppo,pressure,s42,high,17,11.67
ppo,pressure,s42,high,18,10.87
ppo,pressure,s42,high,19,8.93
ppo,pressure,s42,high,20,8.31
ppo,pressure,s42,high,21,10.49
ppo,pressure,s42,high,22,8.89
ppo,pressure,s42,high,23,9.16
ppo,pressure,s42,high,24,9.07
ppo,pressure,s42,high,25,7.4
ppo,pressure,s42,high,26,10.6
ppo,pressure,s42,high,27,12.27
ppo,pressure,s42,high,28,8.76
ppo,pressure,s42,high,29,9.27
ppo,pressure,s42,high,30,8.07
ppo,pressure,s42,high,31,7.82
ppo,pressure,s42,high,32,8.71
ppo,pressure,s42,high,33,11.78
ppo,pressure,s42,high,34,9.47
ppo,pressure,s42,high,35,8.82
ppo,pressure,s42,high,36,9.53
ppo,pressure,s42,high,37,7.6
ppo,pressure,s42,high,38,7.96
ppo,pressure,s42,high,39,6.56
ppo,pressure,s42,high,40,7.27
ppo,pressure,s42,high,41,7.42
ppo,pressure,s42,high,42,8.22
ppo,pressure,s42,high,43,8.38
ppo,pressure,s42,high,44,10.38
ppo,pressure,s42,high,45,10.3
ppo,pressure,s777,high,1,6.16
ppo,pressure,s777,high,2,9.93
ppo,pressure,s777,high,3,9.4
ppo,pressure,s777,high,4,10.73
ppo,pressure,s777,high,5,11.0
ppo,pressure,s777,high,6,10.2
ppo,pressure,s777,high,7,12.62
ppo,pressure,s777,high,8,10.13
ppo,pressure,s777,high,9,9.53
ppo,pressure,s777,high,10,9.22
ppo,pressure,s777,high,11,10.24
ppo,pressure,s777,high,12,10.82
ppo,pressure,s777,high,13,9.18
ppo,pressure,s777,high,14,10.24
ppo,pressure,s777,high,15,11.69
ppo,pressure,s777,high,16,8.93
ppo,pressure,s777,high,17,11.24
ppo,pressure,s777,high,18,10.13
ppo,pressure,s777,high,19,11.69
ppo,pressure,s777,high,20,11.91
ppo,pressure,s777,high,21,10.96
ppo,pressure,s777,high,22,12.51
ppo,pressure,s777,high,23,11.89
ppo,pressure,s777,high,24,10.56
ppo,pressure,s777,high,25,8.89
ppo,pressure,s777,high,26,11.11
ppo,pressure,s777,high,27,9.36
ppo,pressure,s777,high,28,11.13
ppo,pressure,s777,high,29,9.02
ppo,pressure,s777,high,30,9.24
ppo,pressure,s777,high,31,11.82
ppo,pressure,s777,high,32,11.69
ppo,pressure,s777,high,33,12.8
ppo,pressure,s777,high,34,11.42
ppo,pressure,s777,high,35,7.82
ppo,pressure,s777,high,36,12.36
ppo,pressure,s777,high,37,10.47
ppo,pressure,s777,high,38,10.33
ppo,pressure,s777,high,39,9.89
ppo,pressure,s777,high,40,10.82
ppo,pressure,s777,high,41,11.04
ppo,pressure,s777,high,42,8.56
ppo,pressure,s777,high,43,10.09
ppo,pressure,s777,high,44,10.62
ppo,pressure,s777,high,45,13.5
ppo,pressure,s777,low,1,2.11
ppo,pressure,s777,low,2,2.96
ppo,pressure,s777,low,3,2.49
ppo,pressure,s777,low,4,1.47
ppo,pressure,s777,low,5,2.44
ppo,pressure,s777,low,6,3.38
ppo,pressure,s777,low,7,2.33
ppo,pressure,s777,low,8,3.09
ppo,pressure,s777,low,9,2.84
ppo,pressure,s777,low,10,3.11
ppo,pressure,s777,low,11,2.93
ppo,pressure,s777,low,12,2.8
ppo,pressure,s777,low,13,2.16
ppo,pressure,s777,low,14,3.67
ppo,pressure,s777,low,15,2.58
ppo,pressure,s777,low,16,3.42
ppo,pressure,s777,low,17,3.22
ppo,pressure,s777,low,18,2.64
ppo,pressure,s777,low,19,1.93
ppo,pressure,s777,low,20,3.44
ppo,pressure,s777,low,21,2.96
ppo,pressure,s777,low,22,3.36
ppo,pressure,s777,low,23,2.98
ppo,pressure,s777,low,24,2.31
ppo,pressure,s777,low,25,3.24
ppo,pressure,s777,low,26,2.44
ppo,pressure,s777,low,27,2.33
ppo,pressure,s777,low,28,3.36
ppo,pressure,s777,low,29,2.18
ppo,pressure,s777,low,30,3.07
ppo,pressure,s777,low,31,2.4
ppo,pressure,s777,low,32,2.44
ppo,pressure,s777,low,33,2.47
ppo,pressure,s777,low,34,2.69
ppo,pressure,s777,low,35,2.67
ppo,pressure,s777,low,36,3.69
ppo,pressure,s777,low,37,2.8
ppo,pressure,s777,low,38,1.87
ppo,pressure,s777,low,39,1.71
ppo,pressure,s777,low,40,2.42
ppo,pressure,s777,low,41,2.27
ppo,pressure,s777,low,42,1.96
ppo,pressure,s777,low,43,1.58
ppo,pressure,s777,low,44,2.73
ppo,pressure,s777,low,45,3.7
ppo,pressure,s777,medium,1,3.0
ppo,pressure,s777,medium,2,3.36
ppo,pressure,s777,medium,3,5.02
ppo,pressure,s777,medium,4,4.67
ppo,pressure,s777,medium,5,4.71
ppo,pressure,s777,medium,6,4.27
ppo,pressure,s777,medium,7,4.29
ppo,pressure,s777,medium,8,3.67
ppo,pressure,s777,medium,9,5.0
ppo,pressure,s777,medium,10,4.33
ppo,pressure,s777,medium,11,3.93
ppo,pressure,s777,medium,12,2.51
ppo,pressure,s777,medium,13,3.56
ppo,pressure,s777,medium,14,5.02
ppo,pressure,s777,medium,15,4.53
ppo,pressure,s777,medium,16,2.44
ppo,pressure,s777,medium,17,4.53
ppo,pressure,s777,medium,18,4.98
ppo,pressure,s777,medium,19,3.31
ppo,pressure,s777,medium,20,5.0
ppo,pressure,s777,medium,21,3.84
ppo,pressure,s777,medium,22,4.91
ppo,pressure,s777,medium,23,4.89
ppo,pressure,s777,medium,24,3.64
ppo,pressure,s777,medium,25,5.02
ppo,pressure,s777,medium,26,3.91
ppo,pressure,s777,medium,27,5.36
ppo,pressure,s777,medium,28,5.18
ppo,pressure,s777,medium,29,4.62
ppo,pressure,s777,medium,30,5.47
ppo,pressure,s777,medium,31,5.47
ppo,pressure,s777,medium,32,2.67
ppo,pressure,s777,medium,33,6.02
ppo,pressure,s777,medium,34,4.51
ppo,pressure,s777,medium,35,5.27
ppo,pressure,s777,medium,36,5.4
ppo,pressure,s777,medium,37,4.73
ppo,pressure,s777,medium,38,4.82
ppo,pressure,s777,medium,39,5.62
ppo,pressure,s777,medium,40,3.49
ppo,pressure,s777,medium,41,5.09
ppo,pressure,s777,medium,42,4.11
ppo,pressure,s777,medium,43,4.98
ppo,pressure,s777,medium,44,4.67
ppo,pressure,s777,medium,45,5.4
ppo,queue-AE-16d,s123,medium,1,3.18
ppo,queue-AE-16d,s123,medium,2,3.27
ppo,queue-AE-16d,s123,medium,3,3.4
ppo,queue-AE-16d,s123,medium,4,3.0
ppo,queue-AE-16d,s123,medium,5,3.07
ppo,queue-AE-16d,s123,medium,6,4.36
ppo,queue-AE-16d,s123,medium,7,5.27
ppo,queue-AE-16d,s123,medium,8,3.18
ppo,queue-AE-16d,s123,medium,9,3.49
ppo,queue-AE-16d,s123,medium,10,1.89
ppo,queue-AE-16d,s123,medium,11,4.73
ppo,queue-AE-16d,s123,medium,12,2.47
ppo,queue-AE-16d,s123,medium,13,3.73
ppo,queue-AE-16d,s123,medium,14,3.96
ppo,queue-AE-16d,s123,medium,15,4.11
ppo,queue-AE-16d,s123,medium,16,3.71
ppo,queue-AE-16d,s123,medium,17,2.71
ppo,queue-AE-16d,s123,medium,18,3.2
ppo,queue-AE-16d,s123,medium,19,2.62
ppo,queue-AE-16d,s123,medium,20,3.56
ppo,queue-AE-16d,s123,medium,21,3.04
ppo,queue-AE-16d,s123,medium,22,5.09
ppo,queue-AE-16d,s123,medium,23,4.31
ppo,queue-AE-16d,s123,medium,24,2.76
ppo,queue-AE-16d,s123,medium,25,3.91
ppo,queue-AE-16d,s123,medium,26,4.27
ppo,queue-AE-16d,s123,medium,27,3.69
ppo,queue-AE-16d,s123,medium,28,3.69
ppo,queue-AE-16d,s123,medium,29,4.13
ppo,queue-AE-16d,s123,medium,30,4.09
ppo,queue-AE-16d,s123,medium,31,4.58
ppo,queue-AE-16d,s123,medium,32,3.96
ppo,queue-AE-16d,s123,medium,33,4.13
ppo,queue-AE-16d,s123,medium,34,3.51
ppo,queue-AE-16d,s123,medium,35,3.36
ppo,queue-AE-16d,s123,medium,36,3.27
ppo,queue-AE-16d,s123,medium,37,2.0
ppo,queue-AE-16d,s123,medium,38,4.22
ppo,queue-AE-16d,s123,medium,39,3.53
ppo,queue-AE-16d,s123,medium,40,2.96
ppo,queue-AE-16d,s123,medium,41,3.89
ppo,queue-AE-16d,s123,medium,42,3.27
ppo,queue-AE-16d,s123,medium,43,4.04
ppo,queue-AE-16d,s123,medium,44,4.36
ppo,queue-AE-16d,s123,medium,45,5.3
ppo,queue-AE-16d,s123,low,1,2.0
ppo,queue-AE-16d,s123,low,2,1.56
ppo,queue-AE-16d,s123,low,3,1.58
ppo,queue-AE-16d,s123,low,4,1.53
ppo,queue-AE-16d,s123,low,5,1.53
ppo,queue-AE-16d,s123,low,6,1.76
ppo,queue-AE-16d,s123,low,7,2.58
ppo,queue-AE-16d,s123,low,8,1.78
ppo,queue-AE-16d,s123,low,9,2.29
ppo,queue-AE-16d,s123,low,10,2.56
ppo,queue-AE-16d,s123,low,11,1.24
ppo,queue-AE-16d,s123,low,12,1.07
ppo,queue-AE-16d,s123,low,13,1.76
ppo,queue-AE-16d,s123,low,14,2.73
ppo,queue-AE-16d,s123,low,15,2.91
ppo,queue-AE-16d,s123,low,16,2.02
ppo,queue-AE-16d,s123,low,17,1.49
ppo,queue-AE-16d,s123,low,18,2.2
ppo,queue-AE-16d,s123,low,19,2.16
ppo,queue-AE-16d,s123,low,20,2.07
ppo,queue-AE-16d,s123,low,21,2.13
ppo,queue-AE-16d,s123,low,22,2.31
ppo,queue-AE-16d,s123,low,23,1.98
ppo,queue-AE-16d,s123,low,24,1.49
ppo,queue-AE-16d,s123,low,25,1.49
ppo,queue-AE-16d,s123,low,26,1.84
ppo,queue-AE-16d,s123,low,27,1.58
ppo,queue-AE-16d,s123,low,28,1.8
ppo,queue-AE-16d,s123,low,29,2.18
ppo,queue-AE-16d,s123,low,30,2.44
ppo,queue-AE-16d,s123,low,31,2.44
ppo,queue-AE-16d,s123,low,32,1.73
ppo,queue-AE-16d,s123,low,33,1.33
ppo,queue-AE-16d,s123,low,34,2.49
ppo,queue-AE-16d,s123,low,35,2.53
ppo,queue-AE-16d,s123,low,36,2.31
ppo,queue-AE-16d,s123,low,37,2.18
ppo,queue-AE-16d,s123,low,38,2.44
ppo,queue-AE-16d,s123,low,39,2.16
ppo,queue-AE-16d,s123,low,40,1.71
ppo,queue-AE-16d,s123,low,41,1.6
ppo,queue-AE-16d,s123,low,42,2.4
ppo,queue-AE-16d,s123,low,43,2.29
ppo,queue-AE-16d,s123,low,44,1.93
ppo,queue-AE-16d,s123,low,45,1.9
ppo,queue-AE-16d,s42,medium,1,2.73
ppo,queue-AE-16d,s42,medium,2,3.93
ppo,queue-AE-16d,s42,medium,3,4.96
ppo,queue-AE-16d,s42,medium,4,6.42
ppo,queue-AE-16d,s42,medium,5,2.93
ppo,queue-AE-16d,s42,medium,6,3.64
ppo,queue-AE-16d,s42,medium,7,3.44
ppo,queue-AE-16d,s42,medium,8,3.53
ppo,queue-AE-16d,s42,medium,9,3.58
ppo,queue-AE-16d,s42,medium,10,3.04
ppo,queue-AE-16d,s42,medium,11,2.64
ppo,queue-AE-16d,s42,medium,12,2.42
ppo,queue-AE-16d,s42,medium,13,3.64
ppo,queue-AE-16d,s42,medium,14,2.67
ppo,queue-AE-16d,s42,medium,15,2.98
ppo,queue-AE-16d,s42,medium,16,2.93
ppo,queue-AE-16d,s42,medium,17,4.04
ppo,queue-AE-16d,s42,medium,18,3.07
ppo,queue-AE-16d,s42,medium,19,1.93
ppo,queue-AE-16d,s42,medium,20,2.33
ppo,queue-AE-16d,s42,medium,21,2.38
ppo,queue-AE-16d,s42,medium,22,3.53
ppo,queue-AE-16d,s42,medium,23,3.11
ppo,queue-AE-16d,s42,medium,24,3.02
ppo,queue-AE-16d,s42,medium,25,2.89
ppo,queue-AE-16d,s42,medium,26,4.22
ppo,queue-AE-16d,s42,medium,27,2.56
ppo,queue-AE-16d,s42,medium,28,3.04
ppo,queue-AE-16d,s42,medium,29,3.49
ppo,queue-AE-16d,s42,medium,30,2.24
ppo,queue-AE-16d,s42,medium,31,2.84
ppo,queue-AE-16d,s42,medium,32,3.91
ppo,queue-AE-16d,s42,medium,33,3.71
ppo,queue-AE-16d,s42,medium,34,2.51
ppo,queue-AE-16d,s42,medium,35,3.22
ppo,queue-AE-16d,s42,medium,36,4.2
ppo,queue-AE-16d,s42,medium,37,2.84
ppo,queue-AE-16d,s42,medium,38,2.0
ppo,queue-AE-16d,s42,medium,39,3.8
ppo,queue-AE-16d,s42,medium,40,2.82
ppo,queue-AE-16d,s42,medium,41,2.36
ppo,queue-AE-16d,s42,medium,42,3.11
ppo,queue-AE-16d,s42,medium,43,2.84
ppo,queue-AE-16d,s42,medium,44,3.73
ppo,queue-AE-16d,s42,medium,45,3.0
ppo,queue-AE-16d,s42,low,1,1.98
ppo,queue-AE-16d,s42,low,2,1.93
ppo,queue-AE-16d,s42,low,3,2.84
ppo,queue-AE-16d,s42,low,4,2.49
ppo,queue-AE-16d,s42,low,5,0.82
ppo,queue-AE-16d,s42,low,6,1.93
ppo,queue-AE-16d,s42,low,7,1.87
ppo,queue-AE-16d,s42,low,8,1.87
ppo,queue-AE-16d,s42,low,9,2.16
ppo,queue-AE-16d,s42,low,10,2.69
ppo,queue-AE-16d,s42,low,11,1.09
ppo,queue-AE-16d,s42,low,12,0.96
ppo,queue-AE-16d,s42,low,13,1.6
ppo,queue-AE-16d,s42,low,14,2.53
ppo,queue-AE-16d,s42,low,15,1.67
ppo,queue-AE-16d,s42,low,16,1.8
ppo,queue-AE-16d,s42,low,17,1.64
ppo,queue-AE-16d,s42,low,18,2.53
ppo,queue-AE-16d,s42,low,19,1.49
ppo,queue-AE-16d,s42,low,20,1.89
ppo,queue-AE-16d,s42,low,21,1.78
ppo,queue-AE-16d,s42,low,22,1.78
ppo,queue-AE-16d,s42,low,23,1.67
ppo,queue-AE-16d,s42,low,24,1.89
ppo,queue-AE-16d,s42,low,25,1.78
ppo,queue-AE-16d,s42,low,26,1.24
ppo,queue-AE-16d,s42,low,27,1.58
ppo,queue-AE-16d,s42,low,28,2.69
ppo,queue-AE-16d,s42,low,29,1.4
ppo,queue-AE-16d,s42,low,30,2.07
ppo,queue-AE-16d,s42,low,31,2.22
ppo,queue-AE-16d,s42,low,32,1.29
ppo,queue-AE-16d,s42,low,33,1.96
ppo,queue-AE-16d,s42,low,34,1.69
ppo,queue-AE-16d,s42,low,35,1.2
ppo,queue-AE-16d,s42,low,36,0.89
ppo,queue-AE-16d,s42,low,37,1.27
ppo,queue-AE-16d,s42,low,38,1.18
ppo,queue-AE-16d,s42,low,39,1.58
ppo,queue-AE-16d,s42,low,40,1.49
ppo,queue-AE-16d,s42,low,41,1.67
ppo,queue-AE-16d,s42,low,42,1.49
ppo,queue-AE-16d,s42,low,43,1.36
ppo,queue-AE-16d,s42,low,44,1.84
ppo,queue-AE-16d,s42,low,45,1.2
ppo,queue-AE-16d,s42,high,1,5.89
ppo,queue-AE-16d,s42,high,2,10.02
ppo,queue-AE-16d,s42,high,3,23.02
ppo,queue-AE-16d,s42,high,4,23.78
ppo,queue-AE-16d,s42,high,5,16.56
ppo,queue-AE-16d,s42,high,6,14.16
ppo,queue-AE-16d,s42,high,7,14.07
ppo,queue-AE-16d,s42,high,8,16.2
ppo,queue-AE-16d,s42,high,9,14.33
ppo,queue-AE-16d,s42,high,10,14.6
ppo,queue-AE-16d,s42,high,11,12.76
ppo,queue-AE-16d,s42,high,12,12.93
ppo,queue-AE-16d,s42,high,13,14.02
ppo,queue-AE-16d,s42,high,14,13.76
ppo,queue-AE-16d,s42,high,15,11.73
ppo,queue-AE-16d,s42,high,16,13.07
ppo,queue-AE-16d,s42,high,17,12.98
ppo,queue-AE-16d,s42,high,18,12.0
ppo,queue-AE-16d,s42,high,19,12.22
ppo,queue-AE-16d,s42,high,20,13.07
ppo,queue-AE-16d,s42,high,21,12.89
